genes,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Nxn,0.3987223010137935,-0.17454253290196764,0.026,0.029,1
Stx1a,0.3988748136902153,0.11513330545805633,0.017,0.014,1
Irf6,0.39910530803927974,-0.24338140922996576,0.016,0.019,1
Zfp7,0.3996353448460229,-0.17784692060603025,0.025,0.028,1
Qser1,0.39972652256145236,-0.23434335278967655,0.016,0.019,1
Neil1,0.39973892528597904,0.21295250641994912,0.039,0.035,1
Rtca,0.3998685360705555,-0.1175274513322182,0.064,0.069,1
Phkb,0.39998902637532374,-0.16241688003642452,0.024,0.028,1
Tars2,0.4000202739603877,-0.14961757296475842,0.061,0.066,1
Trbv29,0.40007549177905816,-0.22098202427340086,0.021,0.024,1
Arl3,0.40028171081834,0.13833719174652792,0.049,0.045,1
Trmu,0.4010142440820531,-0.20724439054681465,0.021,0.025,1
Tsacc,0.4013557399495292,-0.14874453509189056,0.015,0.018,1
Aste1,0.4013618013884466,-0.1945691598770214,0.02,0.023,1
Rangrf,0.4013758810167533,-0.21088437996568832,0.017,0.02,1
Sac3d1,0.4015657188245451,0.17664294271863668,0.044,0.04,1
Zdhhc23,0.4015721428640152,0.33069277534845476,0.017,0.014,1
Tm2d2,0.40201565427419633,-0.11916938183242065,0.078,0.084,1
Cpt2,0.4020668344138664,-0.1661056957533269,0.023,0.026,1
Frmd4b,0.402126113207199,-0.20282731087933126,0.018,0.021,1
Polr1b,0.40220687074257366,-0.20282731087933126,0.019,0.022,1
Gm4258,0.4022123379867364,-0.21002281228353503,0.021,0.024,1
BC017158,0.40223752874176755,0.11673719116064607,0.031,0.027,1
Arsa,0.40228807069175804,-0.1668955643965946,0.023,0.026,1
Nagk,0.4025306808068912,0.21610456151014645,0.042,0.038,1
Necap2,0.40295352690238456,0.1018613299244362,0.146,0.139,1
Katnb1,0.4030535211756344,-0.18388039748130414,0.018,0.021,1
Lrrc1,0.4033771257763276,-0.1329388318181275,0.023,0.026,1
Anks1,0.40356522532455186,0.18898926306923425,0.028,0.025,1
Pde3b,0.40367314516249847,-0.1702501830646126,0.02,0.023,1
Pelp1,0.40369523484858094,-0.11394184136076202,0.053,0.057,1
Scap,0.40375266735775334,-0.10786965124124315,0.044,0.048,1
Parp8,0.4040426192676461,0.2524808706065871,0.039,0.036,1
Pcgf3,0.4040948852038224,-0.1685324331478668,0.022,0.025,1
Mccc1,0.404471324112638,0.12340092144165737,0.023,0.02,1
Zfp142,0.4046748324272447,-0.13646620531345377,0.02,0.023,1
Mapk8ip3,0.40481331998989173,-0.16938082778618835,0.05,0.054,1
Dnajc18,0.40487351827377355,-0.14206022178667688,0.018,0.021,1
Cep104,0.40510793564593006,-0.14081167558941843,0.018,0.021,1
Wdfy1,0.40555100122732224,0.12340092144165737,0.044,0.04,1
Eml2,0.40580926278470464,0.1413674679711061,0.055,0.051,1
9830144P21Rik,0.40627143947229544,-0.11945560245450615,0.019,0.022,1
Srp54a,0.40672950060018476,0.15974276850537805,0.056,0.051,1
Lcmt1,0.40726259165215234,-0.1762344988272515,0.057,0.061,1
Mrps5,0.4076106126475654,0.12139856853050945,0.121,0.115,1
Extl3,0.40773213859313134,0.11251260529892182,0.031,0.027,1
Hat1,0.40789183619619457,-0.11425825654810096,0.078,0.083,1
Tmem35b,0.40810480980904323,0.22293659499257235,0.031,0.028,1
Hspa13,0.4082247337316075,0.16635306662620408,0.034,0.03,1
Tmem62,0.40829899835752775,0.1867629824390873,0.034,0.03,1
Rcn2,0.40840093892464846,-0.1485735287453509,0.079,0.085,1
Fam110a,0.4086898561437532,0.19261205813577487,0.042,0.038,1
Galm,0.40896505782932946,0.23425190822040598,0.042,0.038,1
Mipol1,0.4090282193164459,0.250592937895437,0.022,0.019,1
Nlk,0.40904539332032214,-0.15740818612011243,0.066,0.071,1
Midn,0.4090724516831037,-0.10541776905422351,0.119,0.125,1
Tbl2,0.4094395345818197,0.3272732548073076,0.011,0.009,1
Tmem183a,0.409604338348454,0.11004253858663793,0.058,0.053,1
Ddx28,0.40964945541923786,0.14893601354879493,0.031,0.028,1
Dnajc12,0.4102930275825164,0.2795201233589397,0.011,0.009,1
Pkp4,0.41035621431061076,0.2005687819641171,0.026,0.023,1
Snhg16,0.41063139472897336,0.11859993517783618,0.055,0.051,1
Dynlt1c,0.4107622219640171,0.2146689790089713,0.024,0.021,1
Phldb3,0.41077996902439456,0.17231052192260332,0.019,0.017,1
Rsl24d1,0.4109971026551772,0.1097259845445806,0.131,0.124,1
Aagab,0.4111701074987559,0.15850472239757352,0.056,0.052,1
Tpst1,0.41128289187005795,0.22293659499257235,0.011,0.009,1
Slc12a9,0.4116169233767795,0.14893601354879493,0.036,0.033,1
Aen,0.4120848237264114,0.1350999501280441,0.062,0.057,1
Tprkb,0.41216295354720406,-0.1603920445589342,0.038,0.042,1
Bud13,0.41237519897935115,-0.13018612149838482,0.05,0.054,1
H2-Oa,0.412552290608863,0.1564411832056649,0.068,0.063,1
Mbtps2,0.4128194377133779,0.16107133940771234,0.026,0.023,1
Thap7,0.4128648543798882,0.10145194860801254,0.113,0.107,1
Tgfbr1,0.4129341542174795,0.15448129279447853,0.102,0.096,1
Zfp873,0.41307029904498943,0.16779504080011076,0.022,0.019,1
Myd88,0.4134743377794941,0.11947735350555888,0.083,0.078,1
Exoc1,0.4135212986610201,0.14849190240448795,0.056,0.051,1
Vat1,0.4141887479203223,0.15036796904192684,0.017,0.015,1
Zfp51,0.4143276649738682,0.11859993517783618,0.029,0.025,1
Lig3,0.4147447987999239,0.2771569859904588,0.032,0.029,1
Dipk1b,0.41540098323284774,0.2005687819641171,0.013,0.011,1
Cluh,0.4154127884727852,0.2050146869953089,0.027,0.024,1
Fbxw7,0.41572143542470547,0.21918446013146387,0.027,0.024,1
Mvd,0.41588503313504904,-0.22452238197864904,0.034,0.038,1
Dnajc9,0.41608813477325435,0.1765172340930281,0.148,0.143,1
Neurl3,0.41633197691288154,0.10618852047337723,0.147,0.141,1
Clns1a,0.41641204033717066,0.11157548604486767,0.128,0.122,1
Gm9844,0.4167886693892544,0.1163975337038945,0.039,0.035,1
Gmip,0.41710733023695346,0.10943924756707357,0.153,0.147,1
Dvl1,0.41722953423089476,0.20681692962929432,0.024,0.021,1
Fbxo5,0.41726344649947494,0.3801763368037694,0.02,0.017,1
Rnf25,0.41747167518514416,0.1074593775726358,0.05,0.046,1
Bcas3,0.4175082196169482,0.17784870546403386,0.034,0.031,1
H2afx,0.4177308770404068,0.10436772927905524,0.143,0.137,1
Casp2,0.41811694584446746,-0.12323904614146741,0.049,0.053,1
Foxd2os,0.41825517080893343,0.19646438363138152,0.022,0.019,1
Inpp4a,0.41871647579318766,0.11004253858663793,0.059,0.054,1
Abt1,0.41961362517523465,0.10976124489923755,0.053,0.049,1
Pbxip1,0.4196952778389556,0.11139310881930564,0.165,0.159,1
Nsrp1,0.4198123743340331,0.14408117428133238,0.109,0.103,1
Abhd14a,0.4198882020022755,0.16404290593900406,0.022,0.019,1
Rab27a,0.4199178369924047,0.12078970798511923,0.074,0.069,1
Casc4,0.4199435932970987,0.16065231673822922,0.024,0.021,1
Tigar,0.42059206622644,0.3391296124970946,0.011,0.009,1
Tmie,0.4207864229889097,0.31604599938405364,0.016,0.013,1
Ccdc25,0.4209998289304163,0.16404290593900317,0.076,0.071,1
Trav16n,0.42118893838239085,0.508166746940562,0.02,0.018,1
Eaf1,0.42127180487963406,-0.13190612236752575,0.035,0.039,1
Adamts6,0.42144450764635705,0.1652210971362842,0.064,0.059,1
Cmtm4,0.4219071910382068,0.28209866746071643,0.016,0.013,1
Dapl1,0.42212999369778753,-0.1258331121134315,0.035,0.039,1
Fdft1,0.4221723918396024,0.12768827984475584,0.084,0.079,1
Oas1a,0.4230541876633757,0.22667899667838842,0.049,0.045,1
Tmem167b,0.42321034377251293,0.1257147872799047,0.029,0.026,1
Ankrd39,0.42348717562656313,0.12459175522027977,0.057,0.052,1
Akap10,0.4237666515891289,0.12777936195223205,0.045,0.041,1
Rpgrip1,0.4239149251129205,0.12728435592888498,0.018,0.015,1
Dcun1d3,0.4240052160816743,0.190515117300194,0.025,0.022,1
Ogfod3,0.42403410194938335,0.21033655821293795,0.016,0.013,1
Mtif3,0.4242516561504107,-0.14206022178667688,0.055,0.06,1
Ocrl,0.4243948297471576,0.35821545362799334,0.02,0.018,1
Fam8a1,0.4247247902387783,-0.15006568448905977,0.061,0.066,1
Trav5-4,0.42484150947333243,0.15791680314216183,0.02,0.018,1
Ubxn11,0.42488249923905613,0.10562621971368191,0.034,0.031,1
Gnpat,0.42512472000280577,-0.15021682324996366,0.069,0.074,1
Erbin,0.4252011617135198,0.10114811459452966,0.148,0.141,1
Ilf3,0.4252117284485883,-0.1109641415608662,0.064,0.069,1
5830428M24Rik,0.42527753384475586,-0.16076769748148045,0.044,0.048,1
Golt1b,0.42531720515236154,0.13770875812554007,0.043,0.039,1
Fdps,0.4259825693515958,-0.1096980057361927,0.125,0.131,1
Gm39469,0.4260399940188221,0.1074593775726358,0.029,0.026,1
Nsmce3,0.4265424087562285,0.14479993495634336,0.076,0.071,1
Ppp1r3f,0.42698434628164555,0.19545585857046444,0.035,0.031,1
Sytl3,0.42734964083865234,0.26357857948991725,0.01,0.008,1
Fdxr,0.4275393559335497,0.12688990752153728,0.057,0.052,1
Irf2bp1,0.42756460869099544,0.10342950053648314,0.075,0.07,1
Hps6,0.42757226282577626,0.15098675311355692,0.025,0.022,1
Sirt4,0.4277046361222055,0.2880316232144562,0.01,0.008,1
Pgm3,0.42779284398492595,0.2097612062448384,0.03,0.027,1
Fbxo31,0.42791084216111996,-0.15858029618459035,0.044,0.048,1
Bad,0.4280813143469161,0.1395205868049345,0.083,0.078,1
Chsy1,0.4281121426885107,0.30490544177885326,0.023,0.02,1
Pik3r5,0.4285429609499396,0.10890135174654247,0.063,0.058,1
Cmtr1,0.42865660795416227,-0.1251437877507593,0.091,0.096,1
Gm15706,0.4286566547623389,0.22293659499257146,0.01,0.008,1
F2rl3,0.42886995518415644,0.20586308163363043,0.018,0.015,1
Tmem156,0.4289823674440269,0.1728131155667354,0.027,0.024,1
Vps52,0.4293564377785809,0.12260495174373442,0.082,0.077,1
Fam117b,0.4295017285007916,0.12340092144165737,0.082,0.077,1
Stam2,0.4298158174201567,0.16949733603111206,0.058,0.054,1
Txndc11,0.42988491438921306,-0.1631218373145069,0.043,0.047,1
Sugp1,0.4310608439744863,-0.10279307005464666,0.104,0.11,1
L1cam,0.43130279809144,-0.22452238197864993,0.028,0.031,1
Serf1,0.4317135847253386,0.29528743921725553,0.012,0.01,1
Irgq,0.43188038465891043,-0.2854046241256718,0.008,0.01,1
Ppfibp1,0.4323502040794392,0.26357857948991725,0.012,0.01,1
Ggt7,0.43244799619502694,0.1882904521856803,0.02,0.018,1
Osbp,0.43270338805280717,-0.13042400773144758,0.062,0.066,1
Pi4k2a,0.4327279412610311,0.1653145631750519,0.062,0.057,1
Zfp963,0.4327988561302593,-0.22827451683975752,0.008,0.01,1
Myo6,0.4335500521707895,-0.15557502826115766,0.029,0.033,1
Bcl6,0.43389635606657073,0.2963097813227913,0.028,0.025,1
Dnah7a,0.43392270358543705,0.3316428544350716,0.026,0.023,1
Fam210b,0.4342157204300411,-0.1597455309738871,0.051,0.055,1
Ap5m1,0.43426237730593664,-0.11579978758134457,0.069,0.074,1
Ikbip,0.43432790220063144,0.23031612535816937,0.014,0.012,1
Tarbp2,0.434608630700962,0.20279894942149568,0.066,0.061,1
Ppil2,0.4348337614946632,-0.11055625152771231,0.134,0.14,1
B130034C11Rik,0.43492544443180847,-0.39272270295150147,0.009,0.011,1
Slc38a9,0.43534782323506604,-0.10770871699589968,0.045,0.049,1
Sgf29,0.43561988651519495,-0.11232929943194314,0.089,0.095,1
Afap1,0.43615112017616625,0.21748216490046346,0.018,0.016,1
Etv6,0.4364345523655253,0.18656947495561127,0.073,0.068,1
A530072M11Rik,0.4364532914480077,-0.264050746165287,0.009,0.011,1
Gch1,0.43646245830419483,0.15974276850537805,0.052,0.048,1
Sec14l1,0.43666295075067363,0.10536699861139631,0.055,0.05,1
Ccdc71l,0.4368446248438512,0.15190234306679162,0.058,0.054,1
Fubp3,0.43690351827807383,-0.18388039748130325,0.028,0.031,1
Zfp763,0.4369243571410399,0.24204541794027623,0.021,0.018,1
Apba3,0.4378095129603984,0.20247249243285648,0.047,0.043,1
Ccdc97,0.43823861503569544,0.13966597580444162,0.061,0.057,1
Vps13d,0.4382655054118993,-0.13474152484399227,0.074,0.079,1
Sirt6,0.4383481703606662,-0.237967913043601,0.025,0.028,1
Vps33a,0.4384854467491674,0.11122620749555523,0.049,0.045,1
Cenpt,0.4385764426955472,0.1882904521856803,0.021,0.018,1
Fbxo8,0.4391251979563995,0.11400222343940847,0.043,0.04,1
Sik1,0.43926029302766784,-0.14338561925324456,0.028,0.031,1
Slc2a1,0.43932522456632606,-0.13446939524950663,0.067,0.072,1
5330438D12Rik,0.43944195941063,0.16404290593900317,0.023,0.02,1
Anapc7,0.4394593291477872,0.1059399513754351,0.061,0.056,1
Lrrc14,0.43949416547367554,0.12607505573998257,0.049,0.045,1
Crls1,0.4396756339166386,0.19051511730019488,0.031,0.027,1
Ece1,0.44012441317124223,0.1848014661058004,0.039,0.035,1
1700052K11Rik,0.4401250488067357,0.15626555534728404,0.021,0.018,1
Tcirg1,0.44100713400208197,-0.12270756886859768,0.051,0.055,1
B4galt4,0.4414867580601823,0.22293659499257146,0.01,0.008,1
Tlk1,0.44149662329758405,0.11166729265922881,0.219,0.213,1
Gadd45g,0.44154782437135076,-0.16895405806235786,0.04,0.044,1
Pitrm1,0.4415578396065319,-0.10648603644171484,0.052,0.056,1
Slc25a17,0.44216577552073366,-0.11889105733249528,0.081,0.086,1
Dse,0.44237959271942456,-0.3272604875679077,0.01,0.012,1
Primpol,0.44245512948367616,0.18641071896745842,0.042,0.038,1
Tef,0.4427723471640577,-0.1603920445589333,0.025,0.028,1
Zbed4,0.44319259994035304,-0.25099459333984075,0.01,0.012,1
Prdm11,0.4433180390077032,0.29528743921725553,0.012,0.01,1
Stt3a,0.4435731954777706,0.10094607061396133,0.153,0.147,1
Mmadhc,0.4436050401589533,-0.14224469784867466,0.064,0.069,1
Slc16a1,0.4440211579050656,-0.13746564770942626,0.01,0.012,1
Osbpl5,0.444382734993251,0.21134862071735938,0.033,0.03,1
Gm17745,0.4446414068647296,0.2018749794647423,0.021,0.018,1
Zfp777,0.44501607307771524,0.1873126852618503,0.014,0.012,1
Mtmr7,0.44516762424770384,0.20586308163363043,0.012,0.01,1
Zbtb49,0.4452133744380814,0.1811164192979442,0.014,0.012,1
Zfp644,0.44527188561479103,0.1094970827714099,0.168,0.162,1
2010315B03Rik,0.44529624656818767,-0.22000690085615648,0.022,0.025,1
Afg1l,0.4453601253663341,0.19799023786234038,0.012,0.01,1
Eri2,0.44540831419398397,-0.2667189456328565,0.021,0.024,1
Tacc2,0.44555263266693057,0.190515117300194,0.012,0.01,1
Enpp1,0.44555681442069694,-0.1617272552427531,0.025,0.028,1
Slc30a6,0.4457883894975748,0.1515519617558061,0.039,0.035,1
Pot1b,0.44593678434490824,0.19379024933305544,0.051,0.047,1
Slc10a3,0.4464382210795172,-0.14081167558941843,0.038,0.042,1
Nom1,0.4464928746590068,0.12688990752153728,0.056,0.052,1
Gpaa1,0.44664724007790135,0.1309345941270652,0.062,0.057,1
Cic,0.44673071607202275,-0.14121973528408782,0.083,0.088,1
Zfp446,0.4472041741352621,-0.26891650133710243,0.011,0.013,1
Nckap1,0.4473005429878689,0.10959512191662757,0.014,0.012,1
Golph3,0.44758205248634186,0.14375863448464843,0.114,0.109,1
Trav14-3,0.44779484783677886,-0.22731559687032998,0.012,0.014,1
Trbv17,0.44786760404809656,-0.45592604461006614,0.014,0.017,1
C1qtnf6,0.44793784775245227,0.29586811744642283,0.019,0.016,1
Abcb8,0.4481321725156648,-0.26500145133371955,0.011,0.014,1
9930012K11Rik,0.44834128113745614,0.27024230977092856,0.016,0.014,1
Vill,0.44843288984623114,-0.14846017615909002,0.023,0.026,1
Phf8,0.4485498192838262,0.11400222343940802,0.095,0.09,1
Parp16,0.44884980327656693,-0.23649502364472497,0.011,0.014,1
Mtmr10,0.4489706512988054,-0.2612629287936672,0.012,0.014,1
Spsb1,0.44897795562525483,0.2533102440360908,0.016,0.014,1
Pogz,0.449281277261224,0.12340092144165737,0.044,0.041,1
Gtpbp10,0.4493709070888443,-0.35678925736243716,0.013,0.015,1
4932422M17Rik,0.450152384665553,-0.30757812170620813,0.013,0.015,1
Gm10138,0.4502982972011032,-0.2992901503806218,0.013,0.015,1
Tfrc,0.450342386764066,0.22750932478239605,0.021,0.019,1
Arl4a,0.45068256827999087,0.12163831274239767,0.104,0.099,1
Thoc6,0.45069804172487987,0.1457420891960597,0.039,0.036,1
Gatb,0.4508662814020712,0.18480146610580128,0.023,0.021,1
Tmem41a,0.4509475509389255,-0.1341809283570905,0.022,0.025,1
Clpb,0.4511626613090867,-0.11606501325373131,0.023,0.026,1
Ntrk3,0.4512826306708276,-0.2880253242848081,0.014,0.016,1
C9orf72,0.45142664490917234,-0.19414873293513057,0.012,0.014,1
Gpsm1,0.45146003736673074,0.4155816729349677,0.01,0.008,1
Ap4e1,0.4515343595967369,0.14893601354879493,0.026,0.023,1
Naip2,0.45159284152627827,-0.24235567506596833,0.018,0.021,1
Pea15a,0.4519204267794407,0.10745937757263624,0.065,0.061,1
Nolc1,0.4519944573369793,0.10237767087123872,0.134,0.128,1
Il18rap,0.4521006680650046,0.36044011874250614,0.019,0.017,1
Rell1,0.4525481893977258,0.35668798388139855,0.012,0.01,1
Rcc1l,0.45273467391465927,-0.2537140946934322,0.015,0.018,1
Hikeshi,0.4527463627018412,-0.1318748617085741,0.095,0.1,1
Zfp810,0.4528278308618239,-0.23434335278967655,0.017,0.019,1
Ints2,0.45289190348672564,0.11513330545805633,0.016,0.014,1
Smim24,0.4529246526571046,0.15850472239757352,0.028,0.025,1
Ddx60,0.45295281575846297,0.2072161368708052,0.063,0.059,1
Prorp,0.45335400510198437,0.26357857948991725,0.01,0.008,1
Atg10,0.45352587840550707,0.14524531048487788,0.034,0.03,1
Zfp367,0.45370943645618333,0.1342076763982396,0.019,0.016,1
Cenpa,0.453791451534562,0.11112259166322058,0.109,0.104,1
Rft1,0.45381228900162096,-0.2163484505329487,0.016,0.019,1
Plekhg3,0.453839299359166,0.26874028460569654,0.01,0.008,1
BC048403,0.45386365997342953,-0.18918930886636875,0.017,0.019,1
E2f6,0.4539963878610438,-0.13695935009381177,0.02,0.023,1
Fam118a,0.453999809638552,0.1074593775726358,0.042,0.038,1
Zfp329,0.4540589407147556,0.1712909894418715,0.112,0.107,1
4833403J16Rik,0.4541451321175951,-0.15911249233236102,0.013,0.015,1
2700049A03Rik,0.4542229315164828,-0.15788518894835946,0.013,0.015,1
Inka2,0.4543671399790704,-0.23144179591843983,0.015,0.017,1
Hemk1,0.4545405910512753,-0.2039610594963328,0.015,0.017,1
Zkscan7,0.4545405910512753,-0.2039610594963328,0.015,0.017,1
Idua,0.45461193724683285,0.17338077051833878,0.026,0.023,1
Zfp595,0.45478819533005355,-0.2202977961169248,0.016,0.018,1
Nckap5l,0.4548338391315757,-0.18918930886636875,0.017,0.019,1
Osbpl11,0.45486417310114885,-0.10432494419783112,0.072,0.077,1
Gm17491,0.4549832492737544,0.11673719116064607,0.01,0.008,1
Gm47230,0.45500688605858935,-0.16938082778618835,0.016,0.018,1
Pias4,0.4550829251886239,-0.10496540093942341,0.065,0.069,1
Zfp628,0.45519018596713745,-0.14021416262130337,0.019,0.022,1
Kifap3,0.4556658656722979,0.11251260529892093,0.019,0.016,1
Vps18,0.4557953380743437,0.18691737219158977,0.024,0.021,1
Nedd1,0.4558226055197014,-0.18012826262019566,0.034,0.038,1
Mis18a,0.4558307401968383,0.10701196090262455,0.069,0.064,1
Dand5,0.45604920285791445,-0.16716300253636973,0.016,0.019,1
Tab3,0.45604922163014777,-0.15343928391716677,0.014,0.017,1
Mex3b,0.4561616797592958,-0.16312183731450602,0.018,0.02,1
Rmi2,0.45629659073580536,0.22858315813371366,0.017,0.014,1
Spata2l,0.4564403928128052,0.18340823080593438,0.012,0.01,1
Dnase1l1,0.45698363278958387,0.13916823729997407,0.026,0.023,1
Mynn,0.45722979054066726,0.11566527266205195,0.06,0.056,1
Sass6,0.45750700230222685,-0.12452659200192784,0.015,0.017,1
Gigyf1,0.4583526663023645,0.16571172629962128,0.045,0.042,1
Ints13,0.4589024475086927,0.10790874528874017,0.066,0.061,1
Shc1,0.4589688771450136,0.1018613299244362,0.075,0.07,1
Dus3l,0.45911985599392696,0.12688990752153728,0.057,0.053,1
Necap1,0.45997085643411895,0.17165609004887816,0.021,0.019,1
Zfp180,0.4599742626400507,0.18373870727992347,0.032,0.029,1
Mkrn2,0.4600577021304809,0.15118075500195438,0.055,0.051,1
Maco1,0.46022242502637306,-0.12452659200192784,0.046,0.05,1
Trim56,0.4606666852449193,-0.12153406854587878,0.1,0.105,1
Gucd1,0.46073379426669114,-0.14553408583182037,0.034,0.037,1
Myo3b,0.460775773022604,0.16708336025905446,0.026,0.024,1
Rgl2,0.4615312195183115,0.12896044678355834,0.07,0.066,1
Tmem60,0.46157255912765827,0.12340092144165737,0.119,0.113,1
LTO1,0.46187375563130495,0.15098675311355692,0.037,0.034,1
Sec24d,0.46196439786461885,0.14386502400137324,0.019,0.017,1
Atp2c1,0.46243537227464926,-0.10417173900047061,0.077,0.081,1
Mettl5,0.4625539986251778,-0.11371300560155628,0.054,0.058,1
Suco,0.4627157635107517,0.10582829199370769,0.14,0.134,1
Dbf4,0.4631885861319713,0.19683284105667287,0.046,0.043,1
Ggcx,0.463721655430654,0.3649555998649996,0.011,0.009,1
Trav7-3,0.4639821574507449,0.1740269945116255,0.011,0.009,1
Ttc9c,0.4642051143021325,-0.14629721467314738,0.067,0.071,1
Bcl2l13,0.46448077353989964,0.15254726710117428,0.034,0.031,1
Pex11b,0.4649750714106461,0.11109402599004392,0.06,0.056,1
Scyl1,0.4649829796818908,0.1568474045347994,0.065,0.061,1
Gm9887,0.46552663487319235,0.2281732433587189,0.019,0.017,1
Cdc42se2,0.46564845767935137,0.10657537323070687,0.319,0.316,1
Cep68,0.46581727490475056,0.18641071896745842,0.032,0.029,1
Gm37469,0.466517811080999,0.15626555534728404,0.011,0.009,1
E2f2,0.46700384347834406,0.13233404621166578,0.043,0.039,1
Srp68,0.46702968217304514,0.1015014398702907,0.086,0.081,1
Mib1,0.46752829526918654,0.11373782409093725,0.034,0.031,1
Grsf1,0.4680581125337178,-0.13888422701830327,0.059,0.063,1
Pus10,0.46807777726331407,0.15133185418944972,0.032,0.029,1
Htt,0.4681052671338973,-0.11210699968504878,0.06,0.065,1
Snhg17,0.4686220470710075,0.10057299198739589,0.058,0.053,1
AI506816,0.46889491802946204,-0.10611593432817212,0.053,0.057,1
Aff1,0.4689903872820942,-0.13215836382999013,0.071,0.076,1
Ccnb1ip1,0.4696112254658554,0.2471841412392486,0.038,0.035,1
Trp53,0.46994142531800936,0.10222963203706059,0.312,0.307,1
Jak2,0.4699623083924425,0.11581775002259365,0.126,0.12,1
Tmem138,0.4704245124695413,0.1408355147776783,0.029,0.026,1
Rcl1,0.47044501384253024,0.11947735350555888,0.081,0.076,1
Pphln1,0.47113006921340456,0.13587223324784237,0.058,0.054,1
Ube4b,0.47116156822788796,0.17109766347295396,0.075,0.071,1
Zdhhc7,0.471311011598196,-0.13052707332789737,0.051,0.055,1
Acy1,0.4720228617510976,0.24340069755228733,0.02,0.017,1
Mtrex,0.4724123805846843,0.13929624360331783,0.079,0.074,1
