genes,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Ppat,0.3902980437931632,-0.14716630383695195,0.083,0.089,1
Fbxo21,0.3903159155277108,-0.16163910217510669,0.03,0.033,1
Sntb2,0.39043431895467245,-0.11356117004075639,0.062,0.068,1
Prkdc,0.3906786950272445,-0.11275380442295635,0.05,0.055,1
Sec23ip,0.3914547106978592,0.1217860542402791,0.075,0.069,1
Gm42722,0.3914873129309217,-0.24383144844430138,0.018,0.021,1
Gorab,0.3916247147906666,0.20175681890192276,0.026,0.022,1
Mief2,0.39173736555756367,-0.14529989688968037,0.017,0.02,1
Bmpr1a,0.3918165212461734,-0.3470283641147036,0.011,0.014,1
Tmem41a,0.3920597641048562,-0.2314309170983897,0.018,0.021,1
Gm16538,0.3922306526001028,-0.3400467637036044,0.009,0.011,1
Ints14,0.3923172349455273,-0.12125687640604887,0.065,0.07,1
Ubac1,0.39232301432425454,0.1878056303773854,0.068,0.063,1
Fam122a,0.39284792049854106,-0.10857416931285613,0.057,0.062,1
Daglb,0.3930043259648932,0.11399534043832116,0.031,0.027,1
Anp32e,0.3933508262738761,-0.10598755748339683,0.287,0.294,1
Tbccd1,0.39351768554822336,0.15003084502728026,0.038,0.034,1
Zfp97,0.39372653136511776,-0.24383144844430138,0.009,0.011,1
Chst2,0.39376515145034857,0.16640026677411424,0.031,0.028,1
Ece1,0.393826434615755,-0.14903906539547274,0.059,0.064,1
Saal1,0.3939632896887815,-0.14187080366879723,0.066,0.072,1
Spopl,0.39403926735904576,-0.1461156701887063,0.053,0.058,1
Stk32c,0.3945592225899037,0.1269028242177095,0.046,0.041,1
Grk4,0.39466489923402837,0.2078228196012768,0.032,0.029,1
Hlcs,0.3947115409912513,-0.10958979416359238,0.046,0.05,1
Zfp831,0.39497076840071893,0.10378962494643318,0.074,0.068,1
Mettl9,0.395041270197206,-0.10375405569878371,0.109,0.115,1
Rprd1a,0.3952288870357639,-0.16914663884404746,0.035,0.039,1
Ap1b1,0.39562362983856514,0.13733450409167913,0.097,0.091,1
2610021A01Rik,0.3958940607192198,-0.23548913367274338,0.022,0.025,1
Fuom,0.3960185439697823,-0.11143114098775975,0.052,0.057,1
Zmat1,0.3961789118201073,0.16523094287680884,0.026,0.023,1
Patz1,0.3962512817770722,-0.12829915686883897,0.051,0.056,1
BC052040,0.3969693184166879,0.18135060824008598,0.032,0.029,1
Lrrc1,0.3972572211848672,0.22087897242672305,0.021,0.018,1
Prmt6,0.39730555195451633,-0.16163910217510669,0.031,0.034,1
Zscan25,0.39790162467742296,-0.24076141679902818,0.027,0.03,1
Tsen34,0.39838997119215097,-0.1733142730592756,0.055,0.059,1
Slc25a46,0.3984235959195544,-0.10016608432821172,0.082,0.088,1
Hist1h2ae,0.3984828481826352,-0.627316942862289,0.074,0.079,1
Elp6,0.39882042997042344,-0.12287548491381717,0.035,0.039,1
AW554918,0.3990387728751424,0.17807547620722453,0.033,0.029,1
Kctd9,0.39907707657100006,0.2470538552909156,0.021,0.019,1
A630001G21Rik,0.3994332324047197,0.16279019833335795,0.072,0.067,1
Tmem161a,0.4002281323549442,0.11096128034868835,0.079,0.073,1
Capsl,0.4002346210153385,0.3036063582910842,0.017,0.014,1
Casp8ap2,0.4003445188995908,-0.11875538419796916,0.116,0.122,1
Gm48855,0.40069559612271266,-0.2911371632226576,0.009,0.011,1
Gns,0.40088286972997583,0.18441040798914443,0.05,0.046,1
Usp32,0.4008977037765913,-0.17228634637461493,0.049,0.053,1
Mnat1,0.4009543303198564,-0.10063290039469797,0.074,0.079,1
5730455P16Rik,0.40169883797508243,0.1634287002428234,0.04,0.036,1
Stxbp1,0.4017253571586618,-0.18121947114462245,0.012,0.014,1
Gatd1,0.40179693123643406,0.10575298934592636,0.173,0.166,1
Rfx1,0.4018910920762404,-0.14267442748285664,0.079,0.084,1
Stx16,0.40190502183494986,-0.20870020756672947,0.027,0.03,1
9830144P21Rik,0.4022635981332364,-0.2553609338971281,0.019,0.022,1
Hps5,0.40273637416405217,0.12245691918651769,0.039,0.035,1
Gmppa,0.40274722376030886,-0.1326969635130304,0.076,0.081,1
Gtf2a1,0.4027865837346244,-0.15458434464115545,0.036,0.04,1
Tsix,0.4029247084534945,0.18896379234996097,0.027,0.024,1
Abhd13,0.4029960312652522,-0.1369662330948973,0.036,0.04,1
Trav8-1,0.40310658845672237,-0.3405597219457688,0.012,0.014,1
Smpd2,0.4031900579363728,0.1926659214679205,0.042,0.038,1
Xpot,0.4033268598561306,-0.19088256849534257,0.027,0.03,1
Prorp,0.40338530831198754,0.22292971199148592,0.013,0.011,1
Szt2,0.40354883230658,-0.201119028582327,0.037,0.041,1
Pxmp2,0.4040447883324307,0.2040706847401692,0.022,0.019,1
Snx32,0.4040447883324307,0.2040706847401692,0.022,0.019,1
Hgsnat,0.40464488738926735,-0.1370969179123147,0.048,0.053,1
Atp11c,0.4046850922862371,-0.15849939464453922,0.023,0.026,1
Smim13,0.40485804912505,-0.15399800240959838,0.031,0.035,1
Zkscan8,0.40505624986489347,-0.11595369967845404,0.018,0.021,1
Gcfc2,0.4052898997334121,0.2558443344642205,0.022,0.019,1
Pygo2,0.40535295006368094,0.15685604631933758,0.062,0.057,1
Drosha,0.4056468419441904,0.15416577891385597,0.041,0.037,1
Gm3667,0.40575799552378417,0.3565610928464604,0.013,0.011,1
Tmem42,0.40576189856519007,-0.17323070396602747,0.072,0.077,1
5530601H04Rik,0.4058384722893217,-0.12463594277825507,0.054,0.059,1
Slc44a1,0.4059013251967701,0.22555041215062044,0.017,0.015,1
Slc22a5,0.4059187388310163,-0.2553609338971281,0.019,0.022,1
Slc15a4,0.40644384523275207,0.15501646042662376,0.027,0.024,1
Krt10,0.4068548473524987,0.19698125995384963,0.017,0.015,1
Zfp369,0.407097568119285,0.14418081564954566,0.027,0.024,1
Hdac6,0.407126635300152,-0.20156811653642492,0.012,0.014,1
Ccnb1ip1,0.4072731420842564,-0.12036426575776815,0.031,0.035,1
Spout1,0.40744853671642745,-0.12850465434670166,0.031,0.035,1
Rbm15,0.40745468891922304,0.1331708791501427,0.05,0.046,1
Fah,0.4081142572174426,-0.19502527066965225,0.028,0.031,1
Pdxk,0.408399564317074,0.2307386352022487,0.022,0.019,1
Slc26a10,0.40857010179583875,-0.2739766120644749,0.019,0.022,1
Ngrn,0.4085874290345407,-0.11374201328218003,0.097,0.103,1
Fbxl4,0.4086122177396867,0.10764092205707687,0.027,0.024,1
Zfyve27,0.408825858249773,0.15143308554287138,0.051,0.046,1
Zfp442,0.4089302558994764,-0.19502527066965314,0.015,0.018,1
Dlg3,0.40922251163143003,-0.2295824927060215,0.009,0.011,1
0610009L18Rik,0.4098173530049894,-0.1182096736188214,0.032,0.035,1
Ccdc58,0.4098498764981989,0.12217267230531181,0.059,0.054,1
Osbpl5,0.4099118623033814,-0.18121947114462245,0.044,0.048,1
Ripk1,0.40998074340615964,0.11834081071428537,0.087,0.081,1
Zfp775,0.41007182291131067,0.1985111593982687,0.022,0.019,1
Gm16283,0.41015326973444677,0.38582112157927195,0.01,0.008,1
Cntrob,0.4101738289951602,-0.2830217516674818,0.016,0.018,1
Ccdc191,0.4105271133533739,-0.23911785485282344,0.033,0.037,1
E130317F20Rik,0.41134708895714545,0.300932223992759,0.01,0.008,1
Senp8,0.4114788094915759,0.2915335259905083,0.01,0.008,1
1700052K11Rik,0.4115541083443776,-0.21413409361735702,0.019,0.022,1
Nbr1,0.4119874190216673,-0.11294508620796773,0.09,0.096,1
Mafk,0.4120366994969631,0.10764092205707687,0.028,0.024,1
Klhl26,0.4124270477116026,-0.2546492533560709,0.024,0.027,1
Slc26a11,0.4126028640359899,-0.23473498047162433,0.012,0.015,1
Emc9,0.4126054774102263,0.135483599482757,0.076,0.07,1
Slc38a7,0.414080571613008,-0.14237972928126208,0.023,0.026,1
Zfp267,0.41412779959012674,0.21305946796742425,0.013,0.011,1
Nfia,0.41444538697308464,-0.18121947114462333,0.033,0.037,1
Mfsd13a,0.4150191768294644,0.18507369428280374,0.029,0.025,1
Cbfa2t2,0.41583384935899664,-0.11410527528608583,0.056,0.06,1
Sh3d19,0.4166153058341218,-0.18121947114462245,0.009,0.012,1
Hist2h4,0.4166710752853157,-0.24962024594256604,0.034,0.03,1
Slc25a13,0.4171932554220693,0.18319195506425423,0.029,0.026,1
Gm27017,0.4172496160451828,-0.18651377081413578,0.009,0.012,1
Ighg2c,0.4176531989163948,1.3333537016851347,0.009,0.012,1
Zscan21,0.41788965979313986,0.1698549694022562,0.036,0.032,1
Gm5129,0.4179717900000492,0.33335370168513556,0.01,0.008,1
Trav8-2,0.41805480284767804,-0.30268298363029,0.01,0.008,1
Brwd3,0.4181074029904906,0.17565500257608324,0.045,0.041,1
Zbtb21,0.41845489764684624,-0.1490390653954723,0.02,0.022,1
Fig4,0.4184994154747116,0.12606817273889614,0.043,0.039,1
Mkks,0.41907334493801957,-0.17299896433965412,0.013,0.015,1
Wdr53,0.4196044184592965,-0.12607791695216175,0.039,0.042,1
Pycrl,0.4199454167304967,-0.12380177389644942,0.051,0.055,1
Gdap2,0.420301648117414,-0.10210333883264155,0.05,0.054,1
Tmem168,0.42060380820067184,-0.12205739867647836,0.058,0.062,1
Hacd2,0.4207074329912403,0.10544551613641495,0.091,0.085,1
Trappc8,0.4207593831971113,0.15179826316232514,0.045,0.041,1
8430429K09Rik,0.4209549447931451,0.33335370168513556,0.014,0.012,1
Clcn7,0.4217080504235578,0.134808022303055,0.036,0.032,1
Asnsd1,0.42190283649209237,-0.10223117499779422,0.071,0.076,1
Shf,0.42209090825733164,-0.3017322784618566,0.01,0.012,1
Cyb5d1,0.42209090825733164,-0.3017322784618566,0.01,0.012,1
Naa80,0.4226780722009774,-0.12146866369957188,0.033,0.037,1
Gtf3c5,0.4233293562532584,-0.1418206534979083,0.034,0.038,1
Mzt2,0.4233325430312077,-0.11256311047768008,0.045,0.049,1
1700120C14Rik,0.4235841502741011,-0.2230396468392497,0.01,0.012,1
Gm49336,0.4240638845186976,-0.12235620297142047,0.072,0.078,1
Scoc,0.42419768916072254,0.15115037046438662,0.037,0.033,1
Mlkl,0.42439851702966347,-0.24314722028782487,0.017,0.019,1
A630091E08Rik,0.4245754087235813,-0.13667303219136073,0.01,0.012,1
Rnf19b,0.425462651876693,0.13150205878952415,0.081,0.076,1
Gm45464,0.42554017996026416,0.2827276286151683,0.01,0.008,1
Dcun1d2,0.42578297661885156,-0.14469359511950852,0.02,0.023,1
Hjurp,0.4261925455104952,-0.10585791490330942,0.085,0.09,1
6030458C11Rik,0.42626564918503235,0.17877666457625896,0.059,0.055,1
Lman1,0.42633774569010546,0.13395608216920873,0.111,0.105,1
Zdhhc17,0.42677906859774967,0.23819646864479527,0.031,0.028,1
Xlr4c,0.42736184772466473,0.1749243390806523,0.024,0.021,1
Zfp951,0.42737732912558113,0.22643849776862357,0.019,0.016,1
Tbc1d32,0.4282828728329305,-0.327376306653985,0.01,0.012,1
Dhrs11,0.42903896152687865,-0.13632801364591884,0.03,0.033,1
Smg8,0.4291726043650129,0.15581551613294842,0.031,0.027,1
Klhl18,0.42927841491827806,0.27770567213522135,0.025,0.022,1
Mib2,0.42954518418820115,-0.2180562393249943,0.017,0.019,1
Crybg2,0.4303664628212612,-0.12422949255979265,0.02,0.023,1
Gpx7,0.4305180180246862,-0.12243013993701712,0.02,0.023,1
Cdyl,0.43057996885131083,-0.10508840192865199,0.06,0.065,1
Tet1,0.43064875075983344,-0.21096681453867472,0.01,0.012,1
Socs5,0.43092546743347143,0.1393430817185104,0.047,0.043,1
Rdh11,0.4310267578119228,0.15581551613294842,0.024,0.022,1
Pcbp3,0.43125838898069185,0.28560057023676766,0.015,0.012,1
B3glct,0.4314882699084566,-0.17143845035203764,0.01,0.012,1
Foxp1,0.4317098812846798,0.10128621931090676,0.198,0.191,1
Fundc1,0.43190679903815254,0.10310629701912521,0.133,0.127,1
Cdca7l,0.43262315351892483,0.11975822858584673,0.068,0.063,1
Slc9b2,0.43275438603164673,-0.24637215066987306,0.013,0.016,1
Tbc1d19,0.4329905715337737,0.18135060824008598,0.011,0.009,1
Ticam1,0.4330890135332071,0.15070039539990088,0.048,0.044,1
F2rl3,0.4331073522957555,-0.24821820983524567,0.021,0.024,1
Tnip2,0.43321933701188936,-0.14057748664727665,0.042,0.046,1
Znfx1,0.4334977444539975,-0.10543815089312503,0.088,0.093,1
Zfp280b,0.43372280189786117,-0.21445580061855463,0.017,0.02,1
Adamtsl4,0.43380544841682184,0.15115037046438662,0.019,0.017,1
Dennd4c,0.43385488121720683,0.13133507053296967,0.047,0.043,1
Pigo,0.43401872750123693,-0.15849939464453922,0.021,0.024,1
Dtx2,0.4342602449030303,-0.1225288498710908,0.054,0.059,1
Ipo5,0.43443393082897047,-0.12225282843419549,0.088,0.094,1
Ubqln4,0.43456116519645943,0.13133507053296967,0.047,0.043,1
Tsr2,0.4346705175878405,0.1369564888816317,0.025,0.022,1
D230025D16Rik,0.43484334666612434,-0.18295243836907815,0.031,0.034,1
Cyb561a3,0.43526654447032853,0.10122227714841925,0.068,0.063,1
Dnajc12,0.43562429434509187,-0.20538578227537485,0.021,0.024,1
Gm31793,0.4363623441687159,-0.2516087990360205,0.01,0.012,1
Ctns,0.4364271349937235,0.2575861940671711,0.015,0.013,1
Zfp667,0.4366456991199513,-0.23855264621057426,0.01,0.012,1
Mfsd8,0.4366745520452399,-0.14329698800086899,0.031,0.034,1
Map3k8,0.43693564628597753,-0.18810585672986235,0.059,0.063,1
Sigmar1,0.4372614963166774,0.1803546157663618,0.05,0.046,1
Spryd4,0.4372979295696842,0.21953380212797402,0.02,0.017,1
1700037C18Rik,0.4373268349914002,0.12049730594524322,0.059,0.054,1
Pacsin2,0.43734067069462246,0.12986706409531212,0.06,0.055,1
Tmem69,0.43743062179229364,0.21624539868627135,0.02,0.017,1
Nfix,0.43745827145580674,0.16896688378425306,0.025,0.022,1
Ipo9,0.43815456012595305,-0.11410527528608494,0.048,0.052,1
Epm2aip1,0.4382339285292105,-0.2146424726820726,0.032,0.035,1
Pwp2,0.4385832947229292,0.2099712861798535,0.02,0.017,1
Hist1h2bc,0.43870588612164607,0.18337828958706837,0.026,0.023,1
Slc12a4,0.439085390378501,0.1634287002428234,0.015,0.013,1
Pkmyt1,0.43947597311176667,-0.1414258812855973,0.049,0.053,1
Tctex1d2,0.4396735110049242,0.25428213069393735,0.02,0.018,1
Itch,0.43981976484522656,-0.10306040821911244,0.127,0.133,1
Fam222b,0.4399192704175083,-0.1321652468310761,0.049,0.053,1
4930402H24Rik,0.440137450310355,0.13575374179997457,0.032,0.029,1
Gnb1l,0.4404039057179853,-0.16914663884404746,0.026,0.029,1
Pcgf1,0.4406354488212255,0.1269028242177095,0.049,0.045,1
Fan1,0.4407558863834004,-0.2314309170983897,0.018,0.02,1
Tpst1,0.4407753670508276,-0.14529989688968037,0.017,0.02,1
Polr3d,0.4409717263347725,0.12077300298613469,0.039,0.036,1
Kif5c,0.44147017123698695,0.15048964453532498,0.051,0.047,1
Phpt1,0.4419221612061385,0.13390961332276863,0.05,0.046,1
E130102H24Rik,0.4433372474718511,-0.13442525966568208,0.026,0.029,1
Relch,0.4436716967051161,-0.13420961555463684,0.112,0.118,1
Carhsp1,0.4437765254710061,-0.11074626319617087,0.062,0.067,1
Atf6,0.44404604041579737,-0.1260779169521613,0.064,0.069,1
Polr3a,0.44420458795692125,-0.11595369967845404,0.057,0.062,1
Plekhn1,0.44423357363767196,-0.11785741014719253,0.037,0.04,1
Mtss1,0.4444495953430453,0.21604332640624602,0.034,0.031,1
AI987944,0.4445234835910851,-0.15930469471618158,0.059,0.063,1
Coq3,0.44469606085133817,0.11251173191208874,0.04,0.037,1
A130010J15Rik,0.4447929665770166,0.25935312024135904,0.011,0.009,1
Aqp3,0.446058649100836,-0.32114973228909793,0.008,0.01,1
Gm16229,0.446058649100836,-0.32114973228909793,0.008,0.01,1
Aasdh,0.44618684938846603,0.21172425728360444,0.016,0.013,1
Nf1,0.4470866720459821,0.11834081071428493,0.033,0.03,1
Gdpd5,0.44741491513309073,0.12147915226268768,0.051,0.047,1
Tctn3,0.447575824095646,0.2952185727983645,0.016,0.014,1
Rpusd1,0.4479144249910034,0.179370244111845,0.027,0.024,1
Fam118b,0.44863172368998455,0.12431966320370691,0.08,0.075,1
Gm16091,0.4487139731028013,-0.22074783533125952,0.018,0.021,1
Slc39a3,0.44916933977951246,0.10793358765111982,0.051,0.047,1
Pola1,0.44927710751702604,-0.13641986117362048,0.038,0.042,1
Hist1h3e,0.44956257333325783,-0.14165372320661573,0.086,0.091,1
Rad18,0.44959067302855416,0.11378732442745099,0.063,0.059,1
Bhlhb9,0.44973172596191147,-0.135728086985881,0.044,0.048,1
Maml1,0.45037306621776874,-0.12709425728365442,0.038,0.042,1
Zbtb24,0.45091177412928085,-0.11350100510305694,0.058,0.062,1
Mmut,0.4513411024402355,0.14148614736214604,0.034,0.031,1
Ppih,0.45146037913557985,-0.11131745791446646,0.076,0.08,1
Polr1e,0.4515205968360523,-0.1560311390537894,0.039,0.042,1
Pros1,0.4516912583667629,0.2040706847401692,0.012,0.01,1
Ifrd2,0.45174205814819113,-0.1420488738639447,0.028,0.031,1
Mpi,0.45183573301608493,0.1634287002428234,0.021,0.019,1
A930006K02Rik,0.4519033041883722,-0.11410527528608494,0.051,0.055,1
Afg1l,0.45204072584330013,0.1543835606398165,0.016,0.014,1
Praf2,0.4521154582336218,0.15581551613294842,0.055,0.051,1
Zfp61,0.4521703857908448,-0.2295824927060215,0.023,0.026,1
Pop1,0.4522214512598201,0.2040706847401692,0.028,0.025,1
Etaa1os,0.45261355976566164,-0.14057748664727576,0.018,0.021,1
Tec,0.4529067574088763,0.2178764842651999,0.021,0.019,1
Mthfd1,0.45316150430777274,0.12054732917788602,0.043,0.04,1
Errfi1,0.4532677020187958,-0.12607791695216175,0.023,0.025,1
Hs1bp3,0.453429824130724,0.23381802813422148,0.016,0.014,1
Cwc27,0.4534359246663197,-0.12088168530635635,0.051,0.055,1
Brpf3,0.45354809227162335,0.25935312024135904,0.022,0.019,1
Polr3f,0.4537412673873892,0.13088927339934475,0.044,0.04,1
Arl6ip6,0.4539820426133809,-0.11595369967845404,0.074,0.079,1
Zfp384,0.4541501128133075,-0.11897103045790125,0.087,0.092,1
Alg9,0.4547639789373821,-0.10178500365021748,0.027,0.03,1
1700025G04Rik,0.45491528998194597,-0.26868231239496243,0.008,0.01,1
Gm42743,0.45491528998194597,-0.26868231239496243,0.008,0.01,1
Mbd4,0.4550215505962801,0.17648485306826966,0.021,0.019,1
Rpp40,0.4551400832508533,0.18135060824008598,0.016,0.014,1
Xrcc5,0.4552373113489925,0.11039205759879422,0.053,0.049,1
E130215H24Rik,0.4554045413174069,-0.22673413039699142,0.011,0.013,1
Myef2,0.4556268124290402,-0.1560311390537894,0.019,0.021,1
AC168977.2,0.4556963679399386,-0.2180562393249943,0.008,0.01,1
St8sia1,0.45578704747419646,-0.16141099006444204,0.015,0.017,1
Mrps22,0.45580536319917436,-0.13951629127696652,0.039,0.043,1
Coa4,0.4559258530369811,0.13359747679171763,0.068,0.063,1
Med23,0.45596071666933463,-0.14436906580965037,0.033,0.037,1
Cdan1,0.4563411443989167,0.1230709626266826,0.028,0.025,1
6230400D17Rik,0.4567089006914969,0.17888235264933616,0.022,0.019,1
Mrpl11,0.4567385110810102,0.10162341576935185,0.148,0.142,1
Tfg,0.4567465057779536,-0.1012164787674088,0.125,0.131,1
Tmem238,0.45685728800915615,0.10202815557868039,0.065,0.061,1
Ptpn21,0.4573843377538067,0.23381802813422148,0.012,0.01,1
Qrsl1,0.4574339408029649,-0.16545215528630575,0.034,0.037,1
Itga7,0.4582601679369857,-0.19502527066965314,0.015,0.017,1
Prpf3,0.4584692368685,-0.1099941936170854,0.06,0.064,1
E2f2,0.45908511032284555,0.14293038992626572,0.073,0.069,1
Nt5dc3,0.4591058051902,0.23381802813422148,0.022,0.02,1
Zfp748,0.4592365550779291,0.15344461167020196,0.028,0.025,1
Il2ra,0.45923873975795176,0.10408634222563595,0.324,0.32,1
Tfcp2,0.45971333068192216,0.13171984051548513,0.022,0.019,1
Tomm40l,0.4603333262091177,0.1634287002428234,0.046,0.042,1
Chmp1b,0.4615288605749282,-0.10118220627060293,0.077,0.082,1
Cgrrf1,0.4615731480756524,0.14431987729511864,0.036,0.033,1
Eid1,0.4616596165234033,-0.11410527528608494,0.173,0.179,1
Arsk,0.4618066539707853,-0.21887201262402112,0.015,0.018,1
Srbd1,0.4621662701093548,-0.11936100073758116,0.04,0.043,1
Mccc2,0.46236228294222836,-0.2295824927060215,0.02,0.022,1
Ago1,0.4626634987170882,0.1516032648460337,0.046,0.042,1
Gm42984,0.462829088316863,-0.25987641501962067,0.009,0.01,1
Cnnm2,0.46296512080120633,-0.2516087990360196,0.009,0.01,1
Pcbp4,0.46304111052605046,-0.15592545098071264,0.056,0.06,1
Ttll4,0.46322952183425253,0.16896688378425306,0.017,0.015,1
Tg,0.4635979968696238,-0.20870020756672947,0.024,0.027,1
Pus3,0.4642324338061576,-0.12102468922587661,0.047,0.051,1
Mon1b,0.46473467282152936,-0.18274694089121635,0.035,0.039,1
Gan,0.46500084200651065,0.11834081071428493,0.017,0.015,1
Gpd2,0.4656049974869209,-0.24011316019819162,0.012,0.014,1
D6Wsu163e,0.4657806734083567,0.300932223992759,0.013,0.011,1
Tbc1d25,0.4661198708857373,0.15278145604331428,0.023,0.02,1
Ppp1r16a,0.46619514457489525,-0.10104912246063957,0.054,0.058,1
4930581F22Rik,0.466831460221269,0.11790223492708396,0.07,0.066,1
Bdp1,0.46691345864951467,0.10684517187645559,0.134,0.129,1
Krba1,0.4676273667229493,0.17062420164702718,0.039,0.035,1
Alg13,0.4677654832945013,-0.16812381353293926,0.024,0.027,1
Usp11,0.4684100868265543,-0.3105024880895888,0.02,0.023,1
Mettl25,0.468461203519928,-0.20593122464137625,0.037,0.04,1
Zbtb44,0.4687565104701784,0.14824229642814757,0.06,0.056,1
Clstn1,0.469079414658403,0.15876732287296047,0.03,0.027,1
Ccz1,0.4693983939160775,-0.1347450413451221,0.101,0.106,1
Ipmk,0.46950221052237984,0.1743641779239793,0.03,0.027,1
Mtmr1,0.4698615237278087,-0.11266474092687062,0.048,0.052,1
Paqr8,0.4698771640363135,0.1842622036599888,0.017,0.015,1
Bcl2,0.47093738651335876,-0.13426731476550824,0.232,0.237,1
Scrn2,0.4712566426947479,0.1743641779239793,0.031,0.028,1
Zfp637,0.47132715828767235,-0.14903906539547318,0.03,0.033,1
Trp53bp2,0.4715973944230313,0.11967849744979642,0.048,0.045,1
Rgs12,0.47188778632166434,-0.18121947114462245,0.016,0.018,1
Itprip,0.4719763833083606,-0.1490390653954723,0.025,0.028,1
Ulk1,0.4729478516352296,-0.11495167897178149,0.042,0.045,1
Exog,0.4729479460305976,0.19362893801852188,0.018,0.015,1
Qsox2,0.47345534572495906,0.18545500657282243,0.013,0.011,1
Tmem101,0.47353530695259155,0.11287087035731869,0.048,0.044,1
Hddc3,0.47360385402236493,-0.11195680870750913,0.016,0.018,1
Cramp1l,0.47449495579231993,-0.10561381439244588,0.042,0.045,1
Zfp958,0.47459071278488846,-0.17243858560241243,0.031,0.034,1
Tbc1d5,0.4751603454327723,-0.13859983720683466,0.043,0.046,1
Rnf121,0.4755126982362397,-0.11520783173324389,0.065,0.069,1
Trim44,0.47563890129085784,0.10233410299598411,0.073,0.069,1
Slc8b1,0.4758769645885455,0.12508238859334053,0.039,0.036,1
Rhbdd3,0.4759085310576496,-0.1844946031774839,0.016,0.019,1
Nup214,0.4761682483489206,-0.1111609986705413,0.095,0.1,1
Acad9,0.47639083143330446,0.11145442512904591,0.061,0.057,1
